datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
11/28/2022 19:00,11/28/2022 14:00,1,PJM,,,ZONE,,55.031667,55.120252,0.043594,0.044991,55.65,56.083662,0.151038,0.282624
11/28/2022 20:00,11/28/2022 15:00,1,PJM,,,ZONE,,52.026667,52.105415,0.03508,0.043669,56.62,57.034869,0.155345,0.259524
11/28/2022 21:00,11/28/2022 16:00,1,PJM,,,ZONE,,67.33,67.463373,0.072988,0.060385,66.38,66.968296,0.322723,0.265573
11/28/2022 22:00,11/28/2022 17:00,1,PJM,,,ZONE,,90.7525,90.874368,0.049422,0.072446,80.6,81.321604,0.367517,0.354087
11/28/2022 23:00,11/28/2022 18:00,1,PJM,,,ZONE,,69.354167,69.383866,-0.024869,0.054568,66.73,67.170434,0.310337,0.130097
11/29/2022 0:00,11/28/2022 19:00,1,PJM,,,ZONE,,59.16,59.214521,0.005215,0.049306,63.84,64.203277,0.293795,0.069482
11/29/2022 1:00,11/28/2022 20:00,1,PJM,,,ZONE,,53.536667,53.585207,0.004199,0.044342,59.39,59.625619,0.198106,0.037513
11/29/2022 2:00,11/28/2022 21:00,1,PJM,,,ZONE,,57.241667,57.293951,0.005365,0.046919,54.54,54.689493,0.127232,0.022261
11/29/2022 3:00,11/28/2022 22:00,1,PJM,,,ZONE,,64.885833,64.942841,0.001943,0.055065,50.25,50.253649,-0.028831,0.03248
11/29/2022 4:00,11/28/2022 23:00,1,PJM,,,ZONE,,64.893333,64.952756,-0.000315,0.059738,48.25,48.229937,-0.057398,0.037335
11/29/2022 5:00,11/29/2022 0:00,1,PJM,,,ZONE,,54.978333,55.026784,0.000003,0.048448,45.35,45.37387,0.050786,-0.026916
11/29/2022 6:00,11/29/2022 1:00,1,PJM,,,ZONE,,50.4075,50.454368,0.000031,0.046837,45.32,45.25707,0.060386,-0.123316
11/29/2022 7:00,11/29/2022 2:00,1,PJM,,,ZONE,,54.221667,54.281507,0.008367,0.051473,44.13,44.077425,0.058625,-0.1112
11/29/2022 8:00,11/29/2022 3:00,1,PJM,,,ZONE,,50.668333,50.733846,0.014597,0.050916,44.92,44.859359,0.085667,-0.146308
11/29/2022 9:00,11/29/2022 4:00,1,PJM,,,ZONE,,46.8175,46.876419,0.01169,0.04723,47.56,47.463795,0.041878,-0.138083
11/29/2022 10:00,11/29/2022 5:00,1,PJM,,,ZONE,,49.428333,49.490895,0.013535,0.049027,53.55,53.521698,0.076984,-0.105286
11/29/2022 11:00,11/29/2022 6:00,1,PJM,,,ZONE,,62.635833,62.699912,0.009564,0.054515,75.5,75.659471,0.351556,-0.192085
11/29/2022 12:00,11/29/2022 7:00,1,PJM,,,ZONE,,110.0425,110.13444,0.013666,0.078273,78.54,79.052266,0.621895,-0.109629
11/29/2022 13:00,11/29/2022 8:00,1,PJM,,,ZONE,,55.1825,55.231923,0.007787,0.041636,56.9,57.220748,0.469743,-0.148995
11/29/2022 14:00,11/29/2022 9:00,1,PJM,,,ZONE,,54.671667,54.721384,0.00714,0.042577,52.75,52.812912,0.193042,-0.13013
11/29/2022 15:00,11/29/2022 10:00,1,PJM,,,ZONE,,51.18,51.230298,0.010276,0.040023,47.71,47.987227,0.356685,-0.079458
11/29/2022 16:00,11/29/2022 11:00,1,PJM,,,ZONE,,42.674167,42.713768,0.005075,0.034526,46,46.024669,0.096517,-0.071848
11/29/2022 17:00,11/29/2022 12:00,1,PJM,,,ZONE,,44.280833,44.322568,0.00539,0.036345,46.81,46.904447,0.157985,-0.063538
11/29/2022 18:00,11/29/2022 13:00,1,PJM,,,ZONE,,40.836667,40.866567,0.000736,0.029164,44.46,44.586013,0.167073,-0.04106
11/29/2022 19:00,11/29/2022 14:00,1,PJM,,,ZONE,,40.386667,40.413237,0.000171,0.026399,44.03,44.18544,0.17307,-0.01763
11/29/2022 20:00,11/29/2022 15:00,1,PJM,,,ZONE,,46.220833,46.257167,0.000904,0.035429,44.54,44.767882,0.22375,0.004132
11/29/2022 21:00,11/29/2022 16:00,1,PJM,,,ZONE,,58.62,58.660217,-0.00311,0.043326,56.68,56.949678,0.261134,0.008544
11/29/2022 22:00,11/29/2022 17:00,1,PJM,,,ZONE,,78.381667,78.429917,-0.007821,0.056071,73.53,73.993461,0.320735,0.142726
11/29/2022 23:00,11/29/2022 18:00,1,PJM,,,ZONE,,76.12,76.172104,-0.005108,0.057212,57.56,58.012196,0.315109,0.137087
11/30/2022 0:00,11/29/2022 19:00,1,PJM,,,ZONE,,56.3175,56.359545,-0.001996,0.044042,53.07,53.550376,0.353053,0.127323
11/30/2022 1:00,11/29/2022 20:00,1,PJM,,,ZONE,,50.5325,50.56883,-0.004268,0.040598,49.17,49.4615,0.186687,0.104813
11/30/2022 2:00,11/29/2022 21:00,1,PJM,,,ZONE,,50.559167,50.593766,-0.002062,0.036661,45.7,45.89468,0.113168,0.081512
11/30/2022 3:00,11/29/2022 22:00,1,PJM,,,ZONE,,41.2225,41.25282,-0.000407,0.030727,40.93,41.262166,0.201755,0.130411
11/30/2022 4:00,11/29/2022 23:00,1,PJM,,,ZONE,,39.408333,39.438041,-0.001103,0.03081,37.69,38.106392,0.259124,0.157268
11/30/2022 5:00,11/30/2022 0:00,1,PJM,,,ZONE,,39.466667,39.497764,-0.000716,0.031814,37.39,37.883201,0.298009,0.195192
11/30/2022 6:00,11/30/2022 1:00,1,PJM,,,ZONE,,37.728333,37.756417,-0.001169,0.029252,36.09,36.544031,0.25521,0.198821
11/30/2022 7:00,11/30/2022 2:00,1,PJM,,,ZONE,,37.211667,37.241473,-0.000053,0.029859,34.99,35.431651,0.241884,0.199767
11/30/2022 8:00,11/30/2022 3:00,1,PJM,,,ZONE,,36.929167,36.956037,-0.002759,0.029629,35.27,35.734764,0.258353,0.206411
11/30/2022 9:00,11/30/2022 4:00,1,PJM,,,ZONE,,36.1975,36.228183,0.000324,0.03036,37.38,37.783074,0.187071,0.216003
11/30/2022 10:00,11/30/2022 5:00,1,PJM,,,ZONE,,37.975,38.008039,0.000982,0.032057,41.22,41.586034,0.223687,0.142347
11/30/2022 11:00,11/30/2022 6:00,1,PJM,,,ZONE,,49.22,49.263631,0.003425,0.040206,49.42,49.895899,0.538961,-0.063062
11/30/2022 12:00,11/30/2022 7:00,1,PJM,,,ZONE,,65.62,65.671515,0.009563,0.041952,56.94,57.733458,0.80983,-0.016372
11/30/2022 13:00,11/30/2022 8:00,1,PJM,,,ZONE,,65.101667,65.149919,0.00444,0.043812,55.06,55.561918,0.563999,-0.062081
11/30/2022 14:00,11/30/2022 9:00,1,PJM,,,ZONE,,68.264167,68.318191,0.006291,0.047733,55.43,56.109872,0.704351,-0.024479
11/30/2022 15:00,11/30/2022 10:00,1,PJM,,,ZONE,,70.571667,70.63605,0.014156,0.050228,58.96,59.641765,0.688694,-0.006929
11/30/2022 16:00,11/30/2022 11:00,1,PJM,,,ZONE,,62.148333,62.198612,0.005747,0.044531,56.53,57.185264,0.69762,-0.042356
11/30/2022 17:00,11/30/2022 12:00,1,PJM,,,ZONE,,72.333333,72.419712,0.033535,0.052843,55.58,56.199227,0.667604,-0.048377
11/30/2022 18:00,11/30/2022 13:00,1,PJM,,,ZONE,,54.443333,54.496729,0.011926,0.041469,54.63,55.393587,0.74793,0.015657
11/30/2022 19:00,11/30/2022 14:00,1,PJM,,,ZONE,,46.4175,46.453572,0.003569,0.032503,52.36,53.02776,0.639157,0.028603
11/30/2022 20:00,11/30/2022 15:00,1,PJM,,,ZONE,,45.629167,45.686864,0.027095,0.030603,52.5,53.206204,0.697953,0.008251
11/30/2022 21:00,11/30/2022 16:00,1,PJM,,,ZONE,,53.716667,53.808246,0.052596,0.038983,60.43,61.215209,0.849819,-0.06461
11/30/2022 22:00,11/30/2022 17:00,1,PJM,,,ZONE,,70.040833,70.166081,0.079609,0.045639,77.62,78.80827,1.235442,-0.047172
11/30/2022 23:00,11/30/2022 18:00,1,PJM,,,ZONE,,74.549167,74.630316,0.030539,0.050611,67.47,68.358995,0.97922,-0.090225
12/1/2022 0:00,11/30/2022 19:00,1,PJM,,,ZONE,,62.990833,63.066377,0.032182,0.043362,63.16,63.936107,0.864214,-0.088107
12/1/2022 1:00,11/30/2022 20:00,1,PJM,,,ZONE,,57.509167,57.574822,0.027223,0.038432,62,62.665198,0.596646,0.068552
12/1/2022 2:00,11/30/2022 21:00,1,PJM,,,ZONE,,58.690833,58.765447,0.035195,0.039419,60.15,60.68181,0.407837,0.123973
12/1/2022 3:00,11/30/2022 22:00,1,PJM,,,ZONE,,52.286667,52.349835,0.025592,0.037576,55.39,55.68636,0.188053,0.108307
12/1/2022 4:00,11/30/2022 23:00,1,PJM,,,ZONE,,47.3225,47.382096,0.024864,0.034732,51.03,51.233228,0.080906,0.122322
12/1/2022 5:00,12/1/2022 0:00,1,PJM,,,ZONE,,69.2075,69.498862,0.238156,0.053206,51.66,52.050502,0.06795,0.322552
12/1/2022 6:00,12/1/2022 1:00,1,PJM,,,ZONE,,67.571667,67.920281,0.287107,0.061508,51.51,51.85135,0.066602,0.274748
12/1/2022 7:00,12/1/2022 2:00,1,PJM,,,ZONE,,63.551667,63.863116,0.251214,0.060236,51.18,51.481545,0.046764,0.254781
12/1/2022 8:00,12/1/2022 3:00,1,PJM,,,ZONE,,53.086667,53.241116,0.108876,0.045573,53.05,53.384965,0.066922,0.268043
12/1/2022 9:00,12/1/2022 4:00,1,PJM,,,ZONE,,73.0875,73.48217,0.329039,0.065631,55.78,56.052048,0.016091,0.255957
12/1/2022 10:00,12/1/2022 5:00,1,PJM,,,ZONE,,49.6875,49.802257,0.07164,0.043117,63.68,64.228114,0.260255,0.287859
12/1/2022 11:00,12/1/2022 6:00,1,PJM,,,ZONE,,130.1175,130.611333,0.390853,0.10298,89.77,91.55276,1.67934,0.10342
12/1/2022 12:00,12/1/2022 7:00,1,PJM,,,ZONE,,118.21,118.536178,0.251975,0.074203,106.33,108.245216,1.875695,0.039521
12/1/2022 13:00,12/1/2022 8:00,1,PJM,,,ZONE,,85.576667,85.88758,0.253746,0.057168,78.28,79.662118,1.404935,-0.022817
12/1/2022 14:00,12/1/2022 9:00,1,PJM,,,ZONE,,61.889167,62.05851,0.124119,0.045224,65.73,66.591148,0.874788,-0.01364
12/1/2022 15:00,12/1/2022 10:00,1,PJM,,,ZONE,,59.999167,60.066378,0.020388,0.046823,66.08,67.41268,1.334238,-0.001558
12/1/2022 16:00,12/1/2022 11:00,1,PJM,,,ZONE,,59.5875,59.652546,0.017426,0.047621,63.55,64.714842,1.145264,0.019578
12/1/2022 17:00,12/1/2022 12:00,1,PJM,,,ZONE,,57.695,57.773167,0.029023,0.049144,60.4,61.285166,0.875293,0.009873
12/1/2022 18:00,12/1/2022 13:00,1,PJM,,,ZONE,,51.395833,51.447243,0.011265,0.040145,58.76,59.482003,0.781653,-0.05965
12/1/2022 19:00,12/1/2022 14:00,1,PJM,,,ZONE,,50.4175,50.467267,0.008725,0.041043,56.43,57.105208,0.729437,-0.054229
12/1/2022 20:00,12/1/2022 15:00,1,PJM,,,ZONE,,51.39,51.49282,0.054599,0.048221,59.05,59.796684,0.787648,-0.040964
12/1/2022 21:00,12/1/2022 16:00,1,PJM,,,ZONE,,65.213333,65.341196,0.063603,0.064259,72.16,73.325976,1.139247,0.026729
12/1/2022 22:00,12/1/2022 17:00,1,PJM,,,ZONE,,172.933333,173.59261,0.49855,0.160727,99.84,101.737421,1.787679,0.109742
12/1/2022 23:00,12/1/2022 18:00,1,PJM,,,ZONE,,132.5975,133.165466,0.43856,0.129406,80.89,82.363292,1.500979,-0.027687
12/2/2022 0:00,12/1/2022 19:00,1,PJM,,,ZONE,,70.9175,71.180619,0.18019,0.082929,73.54,74.829339,1.364071,-0.074732
12/2/2022 1:00,12/1/2022 20:00,1,PJM,,,ZONE,,73.9475,74.157796,0.128613,0.081683,70.08,70.922337,0.953073,-0.110736
12/2/2022 2:00,12/1/2022 21:00,1,PJM,,,ZONE,,63.556667,63.744681,0.119823,0.068192,66.06,66.759786,0.77756,-0.077774
12/2/2022 3:00,12/1/2022 22:00,1,PJM,,,ZONE,,55.215,55.451165,0.173666,0.062499,60.66,61.28399,0.634717,-0.010727
12/2/2022 4:00,12/1/2022 23:00,1,PJM,,,ZONE,,55.650833,55.890924,0.171846,0.068244,58.02,58.503581,0.515482,-0.031901
12/2/2022 5:00,12/2/2022 0:00,1,PJM,,,ZONE,,69.834167,70.351536,0.44485,0.072519,62.13,62.142707,0.0575,-0.044793
12/2/2022 6:00,12/2/2022 1:00,1,PJM,,,ZONE,,135.015,136.516331,1.361118,0.140213,61.64,61.418568,-0.153631,-0.067801
12/2/2022 7:00,12/2/2022 2:00,1,PJM,,,ZONE,,69.09,69.557864,0.394829,0.073035,58.9,58.525488,-0.287772,-0.08674
12/2/2022 8:00,12/2/2022 3:00,1,PJM,,,ZONE,,56.654167,56.975558,0.262301,0.059091,60.31,59.752834,-0.422253,-0.134913
12/2/2022 9:00,12/2/2022 4:00,1,PJM,,,ZONE,,53.290833,53.575403,0.229948,0.054621,63.73,62.88252,-0.640224,-0.207256
12/2/2022 10:00,12/2/2022 5:00,1,PJM,,,ZONE,,58.005833,58.20024,0.131537,0.06287,77.17,75.840922,-1.078697,-0.250381
12/2/2022 11:00,12/2/2022 6:00,1,PJM,,,ZONE,,72.8025,73.051383,0.178917,0.069966,95.73,95.215927,-0.208432,-0.305641
12/2/2022 12:00,12/2/2022 7:00,1,PJM,,,ZONE,,76.6025,76.752546,0.084853,0.065193,109.17,108.690006,-0.255917,-0.224077
12/2/2022 13:00,12/2/2022 8:00,1,PJM,,,ZONE,,64.5225,64.641668,0.076699,0.042469,79.97,79.668791,-0.233722,-0.067487
12/2/2022 14:00,12/2/2022 9:00,1,PJM,,,ZONE,,51.539167,51.626347,0.049309,0.037871,64.28,64.536375,0.303485,-0.04711
12/2/2022 15:00,12/2/2022 10:00,1,PJM,,,ZONE,,47.958333,48.012109,0.015824,0.037952,54.67,54.988582,0.35433,-0.035748
12/2/2022 16:00,12/2/2022 11:00,1,PJM,,,ZONE,,46.364167,46.445771,0.043669,0.037935,51.05,51.382235,0.348284,-0.016049
12/2/2022 17:00,12/2/2022 12:00,1,PJM,,,ZONE,,51.88,51.944308,0.023997,0.040311,48.17,48.50475,0.360833,-0.026083
12/2/2022 18:00,12/2/2022 13:00,1,PJM,,,ZONE,,48.561667,48.644576,0.043591,0.039318,47.47,47.83876,0.369827,-0.001067
12/2/2022 19:00,12/2/2022 14:00,1,PJM,,,ZONE,,50.35,50.428357,0.036186,0.042172,47.46,47.822631,0.339248,0.023383
12/2/2022 20:00,12/2/2022 15:00,1,PJM,,,ZONE,,47.775,47.842574,0.025135,0.042439,47.31,47.601886,0.267635,0.024251
12/2/2022 21:00,12/2/2022 16:00,1,PJM,,,ZONE,,50.395,50.494189,0.054167,0.045022,54.03,54.434931,0.312268,0.092663
12/2/2022 22:00,12/2/2022 17:00,1,PJM,,,ZONE,,51.23,51.281487,0.011189,0.040298,63.8,64.321754,0.293484,0.22827
12/2/2022 23:00,12/2/2022 18:00,1,PJM,,,ZONE,,50.130833,50.180367,0.00835,0.041184,65.25,66.01302,0.569379,0.193641
12/3/2022 0:00,12/2/2022 19:00,1,PJM,,,ZONE,,43.953333,44.00015,0.010243,0.036574,65.76,66.945604,0.9645,0.221104
12/3/2022 1:00,12/2/2022 20:00,1,PJM,,,ZONE,,45.455833,45.525836,0.031667,0.038336,55.31,55.983865,0.485748,0.188117
12/3/2022 2:00,12/2/2022 21:00,1,PJM,,,ZONE,,48.373333,48.455031,0.041926,0.039772,54.16,54.900337,0.594015,0.146322
12/3/2022 3:00,12/2/2022 22:00,1,PJM,,,ZONE,,42.185833,42.244118,0.02918,0.029105,50.28,50.781554,0.405054,0.0965
12/3/2022 4:00,12/2/2022 23:00,1,PJM,,,ZONE,,38.424167,38.486532,0.030431,0.031935,43.55,43.948474,0.204591,0.193883
12/3/2022 5:00,12/3/2022 0:00,1,PJM,,,ZONE,,32.6275,32.754452,0.099414,0.027538,37.77,38.251848,0.396721,0.085127
12/3/2022 6:00,12/3/2022 1:00,1,PJM,,,ZONE,,32.88,32.980496,0.071892,0.028603,35.96,36.445857,0.43942,0.046437
12/3/2022 7:00,12/3/2022 2:00,1,PJM,,,ZONE,,31.661667,31.760842,0.073899,0.025277,35.25,35.725352,0.447023,0.028329
12/3/2022 8:00,12/3/2022 3:00,1,PJM,,,ZONE,,30.6575,30.740285,0.059074,0.023711,33.38,33.86135,0.441871,0.039479
12/3/2022 9:00,12/3/2022 4:00,1,PJM,,,ZONE,,33.8425,33.877599,0.005321,0.029778,35.72,36.156628,0.407794,0.028834
12/3/2022 10:00,12/3/2022 5:00,1,PJM,,,ZONE,,34.468333,34.497017,0,0.028684,37.09,37.533859,0.43725,0.006609
12/3/2022 11:00,12/3/2022 6:00,1,PJM,,,ZONE,,34.210833,34.239109,0,0.028275,39.25,39.759293,0.422229,0.087064
12/3/2022 12:00,12/3/2022 7:00,1,PJM,,,ZONE,,36.260833,36.2912,0,0.030366,41.13,41.606794,0.342411,0.134383
12/3/2022 13:00,12/3/2022 8:00,1,PJM,,,ZONE,,38.7225,38.754106,0,0.031606,43.61,43.98684,0.287924,0.088916
12/3/2022 14:00,12/3/2022 9:00,1,PJM,,,ZONE,,50.34,50.383284,0,0.043284,46.99,47.488689,0.21286,0.285829
12/3/2022 15:00,12/3/2022 10:00,1,PJM,,,ZONE,,39.1225,39.159117,0,0.036617,43.29,43.629534,0.14371,0.195824
12/3/2022 16:00,12/3/2022 11:00,1,PJM,,,ZONE,,37.646667,37.685382,0.006635,0.03208,41.85,42.136984,0.150442,0.136542
12/3/2022 17:00,12/3/2022 12:00,1,PJM,,,ZONE,,42.774167,42.834177,0.024439,0.035572,40.77,41.056041,0.148961,0.13708
12/3/2022 18:00,12/3/2022 13:00,1,PJM,,,ZONE,,37.229167,37.273725,0.014278,0.03028,40.16,40.421769,0.14609,0.115679
12/3/2022 19:00,12/3/2022 14:00,1,PJM,,,ZONE,,35.100833,35.142665,0.010122,0.03171,38.84,39.105681,0.149757,0.115924
12/3/2022 20:00,12/3/2022 15:00,1,PJM,,,ZONE,,36.8325,36.885572,0.021169,0.031903,39.37,39.662246,0.158311,0.133935
12/3/2022 21:00,12/3/2022 16:00,1,PJM,,,ZONE,,43.744167,43.814558,0.031772,0.038619,46.39,46.728085,0.160455,0.17763
12/3/2022 22:00,12/3/2022 17:00,1,PJM,,,ZONE,,49.803333,49.853924,0.015395,0.035196,61.55,62.129084,0.257274,0.32181
12/3/2022 23:00,12/3/2022 18:00,1,PJM,,,ZONE,,41.213333,41.243257,0,0.029924,55.32,56.300759,0.697259,0.2835
12/4/2022 0:00,12/3/2022 19:00,1,PJM,,,ZONE,,36.885833,36.912882,0,0.027048,53.36,54.503514,0.879291,0.264223
12/4/2022 1:00,12/3/2022 20:00,1,PJM,,,ZONE,,38.59,38.635289,0.015798,0.029491,49.71,50.395549,0.468749,0.2168
12/4/2022 2:00,12/3/2022 21:00,1,PJM,,,ZONE,,38.253333,38.296323,0.013114,0.029876,45.94,46.259386,0.137714,0.181672
12/4/2022 3:00,12/3/2022 22:00,1,PJM,,,ZONE,,40.4525,40.495297,0.013981,0.028816,45.14,45.420047,0.114058,0.165989
12/4/2022 4:00,12/3/2022 23:00,1,PJM,,,ZONE,,36.463333,36.491853,0,0.02852,42.92,43.097375,0.038723,0.138652
12/4/2022 5:00,12/4/2022 0:00,1,PJM,,,ZONE,,38.699167,38.730462,0,0.031295,43.43,43.859258,0.12982,0.299438
12/4/2022 6:00,12/4/2022 1:00,1,PJM,,,ZONE,,39.714167,39.752847,0.005644,0.033036,42.96,43.350462,0.109726,0.280736
12/4/2022 7:00,12/4/2022 2:00,1,PJM,,,ZONE,,42.953333,43.023493,0.032338,0.037821,43.27,43.610244,0.086946,0.253298
12/4/2022 8:00,12/4/2022 3:00,1,PJM,,,ZONE,,47.31,47.384256,0.032956,0.0413,43.45,43.76756,0.07547,0.24209
12/4/2022 9:00,12/4/2022 4:00,1,PJM,,,ZONE,,37.401667,37.435526,0,0.033859,43.23,43.454418,0.043417,0.181001
12/4/2022 10:00,12/4/2022 5:00,1,PJM,,,ZONE,,42.960833,43.010244,0.009493,0.039918,45.52,45.670193,-0.031635,0.181828
12/4/2022 11:00,12/4/2022 6:00,1,PJM,,,ZONE,,42.8875,42.957624,0.027452,0.042672,50.15,50.291066,-0.025582,0.166648
12/4/2022 12:00,12/4/2022 7:00,1,PJM,,,ZONE,,40.5425,40.689373,0.105322,0.041551,55.18,55.206952,-0.080354,0.107306
12/4/2022 13:00,12/4/2022 8:00,1,PJM,,,ZONE,,38.9925,39.068763,0.038982,0.037281,51.59,51.692905,-0.068353,0.171258
12/4/2022 14:00,12/4/2022 9:00,1,PJM,,,ZONE,,37.691667,37.739935,0.014245,0.034023,47.69,47.938765,0.042121,0.206644
12/4/2022 15:00,12/4/2022 10:00,1,PJM,,,ZONE,,39.5475,39.581238,0,0.033738,44.57,44.938045,0.114192,0.253853
12/4/2022 16:00,12/4/2022 11:00,1,PJM,,,ZONE,,38.2125,38.249209,0.005446,0.031262,42.8,43.151225,0.120748,0.230477
12/4/2022 17:00,12/4/2022 12:00,1,PJM,,,ZONE,,36.936667,36.971569,0.003133,0.031769,42.42,42.561491,0.000315,0.141176
12/4/2022 18:00,12/4/2022 13:00,1,PJM,,,ZONE,,34.96,34.988472,0,0.028472,40.8,40.920693,0.018368,0.102325
12/4/2022 19:00,12/4/2022 14:00,1,PJM,,,ZONE,,35.330833,35.365633,0.000723,0.034077,40.77,40.918471,0.034789,0.113682
12/4/2022 20:00,12/4/2022 15:00,1,PJM,,,ZONE,,36.278333,36.311076,0.0002,0.032543,42.23,42.341135,0.012317,0.098818
12/4/2022 21:00,12/4/2022 16:00,1,PJM,,,ZONE,,64.1875,64.360633,0.114325,0.058808,52.68,52.88679,0.049177,0.157613
12/4/2022 22:00,12/4/2022 17:00,1,PJM,,,ZONE,,80.5525,80.694749,0.07703,0.065219,74.92,75.530464,0.496822,0.113642
12/4/2022 23:00,12/4/2022 18:00,1,PJM,,,ZONE,,80.0325,80.272563,0.172574,0.067489,67,67.550672,0.527373,0.023299
12/5/2022 0:00,12/4/2022 19:00,1,PJM,,,ZONE,,119.729167,120.242457,0.402944,0.110346,63.13,63.626258,0.509721,-0.013463
12/5/2022 1:00,12/4/2022 20:00,1,PJM,,,ZONE,,57.85,57.9825,0.08305,0.049451,61.36,61.734826,0.401304,-0.026478
12/5/2022 2:00,12/4/2022 21:00,1,PJM,,,ZONE,,52.185833,52.283742,0.05144,0.046468,56.57,56.886658,0.347527,-0.030869
12/5/2022 3:00,12/4/2022 22:00,1,PJM,,,ZONE,,47.658333,47.818409,0.11823,0.041846,49.87,50.167439,0.318441,-0.021002
12/5/2022 4:00,12/4/2022 23:00,1,PJM,,,ZONE,,43.189167,43.274598,0.044342,0.04109,51.51,51.983597,0.362901,0.110696
12/5/2022 5:00,12/5/2022 0:00,1,PJM,,,ZONE,,45.755833,45.851729,0.048917,0.046978,48.07,47.835724,-0.206335,-0.027941
12/5/2022 6:00,12/5/2022 1:00,1,PJM,,,ZONE,,49.218333,49.344385,0.076477,0.049574,47.35,46.836,-0.456919,-0.057081
12/5/2022 7:00,12/5/2022 2:00,1,PJM,,,ZONE,,52.655833,52.823006,0.111194,0.055978,47.28,46.752566,-0.45188,-0.075554
12/5/2022 8:00,12/5/2022 3:00,1,PJM,,,ZONE,,54.235833,54.405825,0.11107,0.058922,48.7,48.141476,-0.487616,-0.070908
12/5/2022 9:00,12/5/2022 4:00,1,PJM,,,ZONE,,60.255,60.431545,0.108909,0.067636,51.85,51.197146,-0.587098,-0.065756
12/5/2022 10:00,12/5/2022 5:00,1,PJM,,,ZONE,,73.3825,73.660056,0.19283,0.084725,60.79,59.851947,-0.875746,-0.062307
12/5/2022 11:00,12/5/2022 6:00,1,PJM,,,ZONE,,101.486667,101.906873,0.318723,0.101483,88.64,87.38545,-1.088903,-0.165647
12/5/2022 12:00,12/5/2022 7:00,1,PJM,,,ZONE,,107.714167,108.004444,0.197049,0.093228,98.58,97.56513,-1.247514,0.232644
12/5/2022 13:00,12/5/2022 8:00,1,PJM,,,ZONE,,102.125,102.32935,0.138689,0.065661,71.32,70.81273,-0.680423,0.173153
12/5/2022 14:00,12/5/2022 9:00,1,PJM,,,ZONE,,67.765833,67.886689,0.066854,0.054001,61,60.82204,-0.204451,0.026491
12/5/2022 15:00,12/5/2022 10:00,1,PJM,,,ZONE,,62.608333,62.739362,0.081429,0.0496,57.86,57.917448,-0.00051,0.057958
12/5/2022 16:00,12/5/2022 11:00,1,PJM,,,ZONE,,57.889167,57.992731,0.056778,0.046787,55.01,55.139686,0.061919,0.067767
12/5/2022 17:00,12/5/2022 12:00,1,PJM,,,ZONE,,58.939167,59.023332,0.037236,0.046929,50.85,51.009847,0.127064,0.032783
12/5/2022 18:00,12/5/2022 13:00,1,PJM,,,ZONE,,55.001667,55.107735,0.061338,0.044731,47.85,48.000357,0.095675,0.054682
12/5/2022 19:00,12/5/2022 14:00,1,PJM,,,ZONE,,56.063333,56.170904,0.067824,0.039747,48.21,48.382328,0.084965,0.087363
12/5/2022 20:00,12/5/2022 15:00,1,PJM,,,ZONE,,72.365,72.551467,0.12587,0.060597,51.35,51.497471,0.090106,0.057365
12/5/2022 21:00,12/5/2022 16:00,1,PJM,,,ZONE,,63.995833,64.05836,0.005696,0.05683,62.93,63.238402,0.18487,0.123532
12/5/2022 22:00,12/5/2022 17:00,1,PJM,,,ZONE,,81.5925,81.730992,0.072848,0.065644,84.01,84.832237,0.408898,0.413339
12/5/2022 23:00,12/5/2022 18:00,1,PJM,,,ZONE,,70.239167,70.359378,0.057544,0.062667,73.7,74.259099,0.155825,0.403274
12/6/2022 0:00,12/5/2022 19:00,1,PJM,,,ZONE,,68.699167,68.860905,0.100396,0.061342,79.72,80.303861,0.134562,0.449299
12/6/2022 1:00,12/5/2022 20:00,1,PJM,,,ZONE,,66.795833,66.934276,0.081297,0.057146,66.72,67.169339,0.111499,0.33784
12/6/2022 2:00,12/5/2022 21:00,1,PJM,,,ZONE,,60.868333,60.948377,0.028807,0.051237,77.9,78.1705,-0.100518,0.371018
12/6/2022 3:00,12/5/2022 22:00,1,PJM,,,ZONE,,52.491667,52.60154,0.065215,0.044658,55.19,55.414803,-0.051068,0.275871
12/6/2022 4:00,12/5/2022 23:00,1,PJM,,,ZONE,,53.740833,53.787919,0.000952,0.046134,49.87,50.063859,-0.070483,0.264342
12/6/2022 5:00,12/6/2022 0:00,1,PJM,,,ZONE,,56.683333,56.779689,0.047164,0.049191,48.07,48.247349,0.026276,0.151073
12/6/2022 6:00,12/6/2022 1:00,1,PJM,,,ZONE,,51.484167,51.590514,0.059163,0.047184,46.78,46.893223,0.007429,0.105794
12/6/2022 7:00,12/6/2022 2:00,1,PJM,,,ZONE,,46.421667,46.507692,0.042593,0.043433,44.78,44.871586,0.007594,0.083992
12/6/2022 8:00,12/6/2022 3:00,1,PJM,,,ZONE,,42.7225,42.787683,0.024085,0.041099,43.92,43.977317,-0.022536,0.079853
12/6/2022 9:00,12/6/2022 4:00,1,PJM,,,ZONE,,46.58,46.68966,0.062273,0.047387,44.54,44.550262,-0.019301,0.029563
12/6/2022 10:00,12/6/2022 5:00,1,PJM,,,ZONE,,50.303333,50.460196,0.106404,0.050459,47.66,47.670296,0.002422,0.007874
